product,created_at,core_product_type,modifier,creator,department,occasion,color,material,product_name,content,origin,UoM,time,condition,quantity,shape,product_number,price,ts,attribute,core_product_type_string
women's accessories,Thu Aug 17 12:50:10 +0000 2023,['accessories'],[],[],"['women', ""'"", 's']",[],[],[],[],[],[],[],[],[],[],[],[],[],2023-08-17 12:50:10,accessories ,accessories 
fashion jewelry,Fri Jul 14 23:43:09 +0000 2023,['jewelry'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-14 23:43:09,fashion ,jewelry 
Fashion Accessories,Sun Jul 16 07:11:58 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-16 07:11:58,fashion accessories ,accessories 
fashion tops,Fri Jul 14 04:18:00 +0000 2023,['tops'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-14 04:18:00,fashion ,tops 
Fashion accessories,Tue Jul 11 02:51:26 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-11 02:51:26,fashion accessories ,accessories 
stylish accessories,Thu Jul 27 02:46:17 +0000 2023,['accessories'],['stylish'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-27 02:46:17,accessories ,accessories 
Sansa Stark costume accessories,Mon Jul 03 16:15:49 +0000 2023,"['costume', 'accessories']",[],"['sansa', 'stark']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-03 16:15:49,accessories ,costume accessories 
Realistic Love Doll Accessories,Tue Jul 11 15:00:06 +0000 2023,"['doll', 'accessories']",['realistic'],[],[],[],[],[],['love'],[],[],[],[],[],[],[],[],[],2023-07-11 15:00:06,accessories ,doll accessories 
fashion accessories,Sat Jul 01 08:43:31 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-01 08:43:31,fashion accessories ,accessories 
fashion photography books,Sat Jul 29 15:31:25 +0000 2023,['books'],['fashion'],[],[],['photography'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-29 15:31:25,fashion ,books 
fashion dresses,Sat Jul 29 04:33:42 +0000 2023,['dresses'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-29 04:33:42,fashion ,dresses 
fashion blogger merchandise,Sat Jul 29 04:33:42 +0000 2023,['merchandise'],['fashion'],[],[],[],[],[],['blogger'],[],[],[],[],[],[],[],[],[],2023-07-29 04:33:42,fashion ,merchandise 
Fashion Blog Merchandise,Sun Jul 30 07:52:10 +0000 2023,['merchandise'],['fashion'],[],[],[],[],[],['blog'],[],[],[],[],[],[],[],[],[],2023-07-30 07:52:10,fashion ,merchandise 
Fashion Photography Props,Sun Jul 30 07:52:10 +0000 2023,['props'],['fashion'],[],[],['photography'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-30 07:52:10,fashion ,props 
Stylish Hair Accessories,Sun Jul 30 07:52:10 +0000 2023,"['hair', 'accessories']",['stylish'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-30 07:52:10,accessories ,hair accessories 
Bollywood-inspired Fashion Pieces,Sat Jul 29 10:03:10 +0000 2023,"['fashion', 'pieces']",['inspired'],[],[],[],[],[],[],[],['bollywood'],[],[],[],[],[],[],[],2023-07-29 10:03:10,fashion ,fashion pieces 
Couture Fashion Accessories,Sat Jul 29 10:03:10 +0000 2023,['accessories'],['fashion'],['couture'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-29 10:03:10,fashion accessories ,accessories 
summer outfit accessories,Sun Jul 30 04:11:15 +0000 2023,"['outfit', 'accessories']",[],[],[],['summer'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-30 04:11:15,accessories ,outfit accessories 
fashion influencer merchandise,Sun Jul 30 04:11:15 +0000 2023,['merchandise'],['fashion'],[],[],[],[],[],['influencer'],[],[],[],[],[],[],[],[],[],2023-07-30 04:11:15,fashion ,merchandise 
Fashion High Heels,Sun Jul 30 12:07:55 +0000 2023,"['high', 'heels']",['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-30 12:07:55,fashion ,high heels 
Fashion Blogger Merchandise,Sun Jul 30 06:28:07 +0000 2023,['merchandise'],['fashion'],[],[],[],[],[],['blogger'],[],[],[],[],[],[],[],[],[],2023-07-30 06:28:07,fashion ,merchandise 
B.Voc in Fashion Design Course,Sun Jul 30 07:43:23 +0000 2023,['course'],[],"['b', '.', 'voc']",[],"['fashion', 'design']",[],[],[],[],[],[],[],[],[],[],[],[],2023-07-30 07:43:23,fashion ,course 
Fashion Design Books,Sun Jul 30 07:43:23 +0000 2023,['books'],['fashion'],[],[],['design'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-30 07:43:23,fashion ,books 
Fashion Illustration Tools,Sun Jul 30 07:43:23 +0000 2023,['tools'],['fashion'],[],[],[],[],[],['illustration'],[],[],[],[],[],[],[],[],[],2023-07-30 07:43:23,fashion ,tools 
Fashion Design Software,Sun Jul 30 07:43:23 +0000 2023,['fashion'],[],[],[],[],[],[],"['design', 'software']",[],[],[],[],[],[],[],[],[],2023-07-30 07:43:23,fashion ,fashion 
Diesel Accessories,Fri Jul 28 17:03:41 +0000 2023,['accessories'],[],['diesel'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-28 17:03:41,accessories ,accessories 
fashion photography books,Sat Jul 29 15:57:23 +0000 2023,['books'],['fashion'],[],[],['photography'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-29 15:57:23,fashion ,books 
fashion award trophies,Sun Jul 30 23:16:15 +0000 2023,[],['fashion'],[],[],[],[],[],"['award', 'trophies']",[],[],[],[],[],[],[],[],[],2023-07-30 23:16:15,fashion ,
designer fashion collections,Sun Jul 30 23:16:15 +0000 2023,[],"['designer', 'fashion']",[],[],[],[],[],['collections'],[],[],[],[],[],[],[],[],[],2023-07-30 23:16:15,fashion ,
fashion event tickets,Sun Jul 30 23:16:15 +0000 2023,['tickets'],[],[],[],"['fashion', 'event']",[],[],[],[],[],[],[],[],[],[],[],[],2023-07-30 23:16:15,fashion ,tickets 
fashion t-shirts,Fri Jul 28 21:30:18 +0000 2023,"['t', 'shirts']",['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-28 21:30:18,fashion ,t shirts 
fashion accessories,Fri Jul 28 21:30:18 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-28 21:30:18,fashion accessories ,accessories 
Fashion Show Tickets,Wed Jul 26 23:56:10 +0000 2023,['tickets'],[],[],[],"['fashion', 'show']",[],[],[],[],[],[],[],[],[],[],[],[],2023-07-26 23:56:10,fashion ,tickets 
custom fashion pieces,Tue Jul 25 16:25:44 +0000 2023,['pieces'],"['custom', 'fashion']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-25 16:25:44,fashion ,pieces 
fashion accessories,Tue Jul 25 16:25:44 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-25 16:25:44,fashion accessories ,accessories 
Men's Fashion Oversized Coat,Fri Jul 28 11:53:16 +0000 2023,['coat'],['fashion'],[],"['men', ""'"", 's']",[],[],[],[],[],[],['oversized'],[],[],[],[],[],[],2023-07-28 11:53:16,fashion ,coat 
Streetwear Fashion Sneakers,Fri Jul 28 11:53:16 +0000 2023,['sneakers'],['fashion'],['streetwear'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-28 11:53:16,fashion ,sneakers 
Fashion Blogger Merchandise,Fri Jul 28 11:53:16 +0000 2023,['merchandise'],['fashion'],[],[],[],[],[],['blogger'],[],[],[],[],[],[],[],[],[],2023-07-28 11:53:16,fashion ,merchandise 
Fashion Show Tickets,Fri Jul 28 11:53:16 +0000 2023,['tickets'],[],[],[],"['fashion', 'show']",[],[],[],[],[],[],[],[],[],[],[],[],2023-07-28 11:53:16,fashion ,tickets 
Second Life avatar accessories,Fri Jul 28 15:03:02 +0000 2023,['accessories'],[],"['second', 'avatar']",[],[],[],[],['life'],[],[],[],[],[],[],[],[],[],2023-07-28 15:03:02,accessories ,accessories 
virtual fashion outfits,Fri Jul 28 15:03:02 +0000 2023,['outfits'],"['virtual', 'fashion']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-28 15:03:02,fashion ,outfits 
fashion show tickets,Tue Jul 25 07:33:25 +0000 2023,['tickets'],[],[],[],"['fashion', 'show']",[],[],[],[],[],[],[],[],[],[],[],[],2023-07-25 07:33:25,fashion ,tickets 
fashion magazines,Tue Jul 25 07:33:25 +0000 2023,['magazines'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-25 07:33:25,fashion ,magazines 
fashion accessories,Tue Jul 25 07:33:25 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-25 07:33:25,fashion accessories ,accessories 
gaming accessories,Wed Jul 26 16:40:00 +0000 2023,"['gaming', 'accessories']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-26 16:40:00,accessories ,gaming accessories 
Fashion Sneakers for Women,Fri Jul 28 01:27:40 +0000 2023,['sneakers'],['fashion'],[],['women'],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-28 01:27:40,fashion ,sneakers 
fashion earrings accessories,Wed Jul 26 14:34:10 +0000 2023,"['earrings', 'accessories']",['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-26 14:34:10,fashion accessories ,earrings accessories 
Fashion Accessories,Wed Jul 26 09:30:08 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-26 09:30:08,fashion accessories ,accessories 
Streetwear Accessories,Thu Jul 27 23:56:20 +0000 2023,"['streetwear', 'accessories']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-27 23:56:20,accessories ,streetwear accessories 
Fashion Statement Earrings,Thu Jul 27 23:56:20 +0000 2023,['earrings'],['fashion'],[],[],[],[],[],['statement'],[],[],[],[],[],[],[],[],[],2023-07-27 23:56:20,fashion ,earrings 
fashion designer apparel,Thu Jul 27 21:37:19 +0000 2023,['apparel'],"['fashion', 'designer']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-27 21:37:19,fashion ,apparel 
fashion accessories,Thu Jul 27 21:37:19 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-27 21:37:19,fashion accessories ,accessories 
Zepeto fashion items,Fri Jul 28 12:46:07 +0000 2023,['items'],['fashion'],['zepeto'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-28 12:46:07,fashion ,items 
fashion accessories,Thu Jul 27 11:21:38 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-27 11:21:38,fashion accessories ,accessories 
Barbie Fashion Doll,Sun Jul 23 01:08:20 +0000 2023,['doll'],['fashion'],['barbie'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-23 01:08:20,fashion ,doll 
Barbie Accessories,Sun Jul 23 01:08:20 +0000 2023,['accessories'],[],['barbie'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-23 01:08:20,accessories ,accessories 
men's accessories,Mon Jul 24 15:06:24 +0000 2023,['accessories'],[],[],"['men', ""'"", 's']",[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-24 15:06:24,accessories ,accessories 
Barbie Fashion Doll,Sun Jul 23 16:10:45 +0000 2023,['doll'],['fashion'],['barbie'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-23 16:10:45,fashion ,doll 
Barbie Pink Accessories,Sun Jul 23 16:10:45 +0000 2023,['accessories'],[],['barbie'],[],[],['pink'],[],[],[],[],[],[],[],[],[],[],[],2023-07-23 16:10:45,accessories ,accessories 
Fashion runway accessories,Sun Jul 23 16:10:45 +0000 2023,['accessories'],['fashion'],[],[],['runway'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-23 16:10:45,fashion accessories ,accessories 
fantasy fashion accessories,Sun Jul 23 18:55:05 +0000 2023,['accessories'],['fashion'],['fantasy'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-23 18:55:05,fashion accessories ,accessories 
Second Life fashion dress,Mon Jul 24 15:31:39 +0000 2023,['dress'],['fashion'],"['second', 'life']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-24 15:31:39,fashion ,dress 
avatar accessories,Mon Jul 24 15:31:39 +0000 2023,['accessories'],[],['avatar'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-24 15:31:39,accessories ,accessories 
Summer Fashion Dresses,Sun Jul 23 07:18:13 +0000 2023,['dresses'],['fashion'],[],[],['summer'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-23 07:18:13,fashion ,dresses 
Fashion Accessories,Sun Jul 23 07:18:13 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-23 07:18:13,fashion accessories ,accessories 
Latex Nurse Accessories,Sat Jul 22 18:35:55 +0000 2023,['accessories'],[],[],['nurse'],[],[],['latex'],[],[],[],[],[],[],[],[],[],[],2023-07-22 18:35:55,accessories ,accessories 
Fashion-Style Latex Outfit,Sat Jul 22 18:35:55 +0000 2023,['outfit'],"['fashion', '-', 'style']",[],[],[],[],['latex'],[],[],[],[],[],[],[],[],[],[],2023-07-22 18:35:55,fashion ,outfit 
Gucci Fashion Footwear,Mon Jul 24 18:57:05 +0000 2023,['footwear'],['fashion'],['gucci'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-24 18:57:05,fashion ,footwear 
Fashion Accessories for Jumpsuit,Mon Jul 24 06:45:08 +0000 2023,"['accessories', 'jumpsuit']",['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-24 06:45:08,fashion accessories ,accessories jumpsuit 
Fashion Jewelry for Sarees,Mon Jul 24 12:00:49 +0000 2023,"['jewelry', 'sarees']",['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-24 12:00:49,fashion ,jewelry sarees 
fashion accessories,Mon Jul 24 10:49:48 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-24 10:49:48,fashion accessories ,accessories 
beach accessories,Mon Jul 24 16:44:36 +0000 2023,['accessories'],[],[],[],['beach'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-24 16:44:36,accessories ,accessories 
fashion influencer merchandise,Mon Jul 24 16:44:36 +0000 2023,['merchandise'],['fashion'],[],[],[],[],[],['influencer'],[],[],[],[],[],[],[],[],[],2023-07-24 16:44:36,fashion ,merchandise 
Barbie-themed Accessories,Mon Jul 24 13:01:00 +0000 2023,['accessories'],['themed'],['barbie'],['-'],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-24 13:01:00,accessories ,accessories 
Fashion Earrings,Thu Jul 20 03:21:57 +0000 2023,['earrings'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-20 03:21:57,fashion ,earrings 
editorial fashion photography book,Thu Jul 20 16:34:15 +0000 2023,['book'],[],['editorial'],[],[],[],[],['fashion'],['photography'],[],[],[],[],[],[],[],[],2023-07-20 16:34:15,fashion ,book 
fashion chokers,Thu Jul 20 16:34:15 +0000 2023,['chokers'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-20 16:34:15,fashion ,chokers 
photo shoot accessories,Thu Jul 20 16:34:15 +0000 2023,['accessories'],[],[],[],"['photo', 'shoot']",[],[],[],[],[],[],[],[],[],[],[],[],2023-07-20 16:34:15,accessories ,accessories 
Second Life accessories,Fri Jul 21 20:27:52 +0000 2023,['accessories'],[],"['second', 'life']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-21 20:27:52,accessories ,accessories 
virtual fashion photography tutorials,Fri Jul 21 20:27:52 +0000 2023,['tutorials'],['virtual'],[],[],['photography'],[],[],['fashion'],[],[],[],[],[],[],[],[],[],2023-07-21 20:27:52,fashion ,tutorials 
Fashion Accessories for Events,Fri Jul 21 08:09:50 +0000 2023,['accessories'],['fashion'],[],[],['events'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-21 08:09:50,fashion accessories ,accessories 
Celebrity-Inspired Fashion Collection,Fri Jul 21 08:09:50 +0000 2023,['collection'],"['celebrity', 'inspired']",[],[],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-21 08:09:50,fashion ,collection 
Fantasy-Style Fashion Outfit,Tue Jul 18 09:13:00 +0000 2023,['outfit'],"['style', 'fashion']",['fantasy'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-18 09:13:00,fashion ,outfit 
AI-Generated Fashion Collection,Tue Jul 18 09:13:00 +0000 2023,"['fashion', 'collection']",['generated'],['ai'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-18 09:13:00,fashion ,fashion collection 
Digital Art Fashion Prints,Tue Jul 18 09:13:00 +0000 2023,['prints'],"['digital', 'fashion']",['art'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-18 09:13:00,fashion ,prints 
High-Concept Fashion Accessories,Tue Jul 18 09:13:00 +0000 2023,['accessories'],"['high', 'concept']",[],[],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-18 09:13:00,fashion accessories ,accessories 
fashion photography backdrop,Thu Jul 20 20:19:12 +0000 2023,['backdrop'],['fashion'],[],[],['photography'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-20 20:19:12,fashion ,backdrop 
fashion magazine subscription,Thu Jul 20 20:19:12 +0000 2023,['magazine'],"['fashion', 'subscription']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-20 20:19:12,fashion ,magazine 
Fashion Designer Fabrics,Thu Jul 20 15:14:06 +0000 2023,['fabrics'],['fashion'],[],[],[],[],[],['designer'],[],[],[],[],[],[],[],[],[],2023-07-20 15:14:06,fashion ,fabrics 
designer fashion clothing,Fri Jul 21 14:01:23 +0000 2023,['clothing'],"['designer', 'fashion']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-21 14:01:23,fashion ,clothing 
fashion illustration prints,Fri Jul 21 14:01:23 +0000 2023,['prints'],['fashion'],[],[],[],[],[],['illustration'],[],[],[],[],[],[],[],[],[],2023-07-21 14:01:23,fashion ,prints 
Fashion Is My Passion Apparel,Fri Jul 21 04:35:09 +0000 2023,['apparel'],[],"['fashion', 'my', 'passion']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-21 04:35:09,fashion ,apparel 
Fashion Accessories,Fri Jul 21 04:35:09 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-21 04:35:09,fashion accessories ,accessories 
fashion hats,Fri Jul 21 10:56:25 +0000 2023,['hats'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-21 10:56:25,fashion ,hats 
fashion photoshoots,Fri Jul 21 10:56:25 +0000 2023,[],['fashion'],[],[],['photoshoots'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-21 10:56:25,fashion ,
Fashion Fabrics for Designers,Thu Jul 20 15:14:08 +0000 2023,['fabrics'],['fashion'],[],['designers'],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-20 15:14:08,fashion ,fabrics 
Fashion Design Materials,Thu Jul 20 15:14:08 +0000 2023,[],['fashion'],[],[],[],[],[],['design'],[],[],[],[],[],[],[],[],[],2023-07-20 15:14:08,fashion ,
women's summer accessories,Thu Jul 20 19:34:16 +0000 2023,['accessories'],[],[],"['women', ""'"", 's']",['summer'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-20 19:34:16,accessories ,accessories 
Fashion Blogger Merchandise,Tue Jul 11 13:22:13 +0000 2023,['merchandise'],['fashion'],[],[],[],[],[],['blogger'],[],[],[],[],[],[],[],[],[],2023-07-11 13:22:13,fashion ,merchandise 
Fashion Apparel,Wed Jul 12 02:47:16 +0000 2023,[],['fashion'],[],['apparel'],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-12 02:47:16,fashion ,
Fashion Blogger Merchandise,Wed Jul 12 02:47:16 +0000 2023,['merchandise'],['fashion'],[],[],[],[],[],['blogger'],[],[],[],[],[],[],[],[],[],2023-07-12 02:47:16,fashion ,merchandise 
fashion photography prints,Tue Jul 11 13:09:45 +0000 2023,['prints'],['fashion'],[],[],['photography'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-11 13:09:45,fashion ,prints 
Second Life fashion accessories,Thu Jul 13 15:18:22 +0000 2023,['accessories'],['fashion'],"['second', 'life']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-13 15:18:22,fashion accessories ,accessories 
fashion accessories,Wed Jul 12 13:17:55 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-12 13:17:55,fashion accessories ,accessories 
Fashion Gloves,Thu Jul 13 16:10:18 +0000 2023,['gloves'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-13 16:10:18,fashion ,gloves 
Alternative Fashion Accessories,Thu Jul 13 16:10:18 +0000 2023,['accessories'],['alternative'],[],[],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-13 16:10:18,fashion accessories ,accessories 
Fashion Crop Top,Thu Jul 13 13:47:03 +0000 2023,"['crop', 'top']",['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-13 13:47:03,fashion ,crop top 
fashion accessories for couples,Tue Jul 11 12:14:00 +0000 2023,['accessories'],['fashion'],[],['couples'],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-11 12:14:00,fashion accessories ,accessories 
Losode fashion suit,Tue Jul 11 11:03:27 +0000 2023,['suit'],['fashion'],['losode'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-11 11:03:27,fashion ,suit 
fashion accessories for work,Tue Jul 11 11:03:27 +0000 2023,['accessories'],['fashion'],[],[],['work'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-11 11:03:27,fashion accessories ,accessories 
Fashion Accessories,Thu Jul 13 19:11:19 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-13 19:11:19,fashion accessories ,accessories 
Sustainable Fashion Items,Thu Jul 13 19:11:19 +0000 2023,['items'],['sustainable'],[],[],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-13 19:11:19,fashion ,items 
Discounted Fashion Items,Wed Jul 12 12:52:03 +0000 2023,['items'],"['discounted', 'fashion']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-12 12:52:03,fashion ,items 
Fashion Designer Men's Apparel,Thu Jul 13 01:38:20 +0000 2023,['apparel'],['fashion'],['designer'],"['men', ""'"", 's']",[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-13 01:38:20,fashion ,apparel 
Fashion Forward Dress,Thu Jul 13 09:15:19 +0000 2023,['dress'],['fashion'],[],[],[],[],[],['forward'],[],[],[],[],[],[],[],[],[],2023-07-13 09:15:19,fashion ,dress 
fashion jewelry,Sun Oct 29 15:03:43 +0000 2023,['jewelry'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-29 15:03:43,fashion ,jewelry 
